OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_PUMA5_10|GEOID_PUMA5_10|NAMELSAD_PUMA5_10|AREALAND_PUMA5_10|AREAWATER_PUMA5_10|MTFCC_PUMA5_10|FUNCSTAT_PUMA5_10|AREALAND_PART|AREAWATER_PART
2177029550580442|4500305|Greenville (South & East)--Outside Greenville & Greer (South) Cities PUMA|301093499|2409720|G6120|S|217404486508824|4500104|Greenville County (Central)--Greenville & Mauldin Cities PUMA|155608274|1424288|G6120|S|18084979|227681
2177029550580442|4500305|Greenville (South & East)--Outside Greenville & Greer (South) Cities PUMA|301093499|2409720|G6120|S|217404486508820|4500105|Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA|2430725500|31440964|G6120|S|259977245|2007437
2177029550580451|4500401|Spartanburg County (North)--Landrum City PUMA|708388006|14934548|G6120|S|217404485834337|3702600|Rutherford, Cleveland (West) & Polk Counties--Shelby City PUMA|2557410593|11371902|G6120|S|2176|0
2177029550580451|4500401|Spartanburg County (North)--Landrum City PUMA|708388006|14934548|G6120|S|217404486508446|4500301|Spartanburg County (Central)--Spartanburg City PUMA|315695506|2009127|G6120|S|49303785|95653
2177029550580451|4500401|Spartanburg County (North)--Landrum City PUMA|708388006|14934548|G6120|S|217404486481672|4500302|Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA|1777435263|27505632|G6120|S|659082045|14838895
2177029550580470|4500402|Spartanburg County (West and South)--Greer & Woodruff Cities PUMA|938956933|9994638|G6120|S|217404486480301|4500102|Greenville County (North)--Greer City (North & West) & Taylors (Central & East) PUMA|969814203|15123523|G6120|S|301409|1103
2177029550580470|4500402|Spartanburg County (West and South)--Greer & Woodruff Cities PUMA|938956933|9994638|G6120|S|217404486508018|4500103|Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea PUMA|325861103|3100434|G6120|S|4481|1166
2177029550580470|4500402|Spartanburg County (West and South)--Greer & Woodruff Cities PUMA|938956933|9994638|G6120|S|217404486508820|4500105|Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA|2430725500|31440964|G6120|S|5529|8134
2177029550580470|4500402|Spartanburg County (West and South)--Greer & Woodruff Cities PUMA|938956933|9994638|G6120|S|217404486508446|4500301|Spartanburg County (Central)--Spartanburg City PUMA|315695506|2009127|G6120|S|40734441|195864
2177029550580470|4500402|Spartanburg County (West and South)--Greer & Woodruff Cities PUMA|938956933|9994638|G6120|S|217404486481672|4500302|Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA|1777435263|27505632|G6120|S|897401901|9771072
2177029550580470|4500402|Spartanburg County (West and South)--Greer & Woodruff Cities PUMA|938956933|9994638|G6120|S|217404486483912|4500400|Cherokee, Newberry, Chester & Union Counties PUMA|5484451754|74745114|G6120|S|509172|17299
2177029550580467|4500403|Spartanburg County (Central)--Spartanburg City PUMA|446331370|4596184|G6120|S|217404486508446|4500301|Spartanburg County (Central)--Spartanburg City PUMA|315695506|2009127|G6120|S|225657280|1717610
2177029550580467|4500403|Spartanburg County (Central)--Spartanburg City PUMA|446331370|4596184|G6120|S|217404486481672|4500302|Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA|1777435263|27505632|G6120|S|220673883|2878467
2177029550580467|4500403|Spartanburg County (Central)--Spartanburg City PUMA|446331370|4596184|G6120|S|217404486483912|4500400|Cherokee, Newberry, Chester & Union Counties PUMA|5484451754|74745114|G6120|S|207|107
217704486487790|4500501|Union and York (West) Counties--York City PUMA|2110760143|19124150|G6120|S|217404485834337|3702600|Rutherford, Cleveland (West) & Polk Counties--Shelby City PUMA|2557410593|11371902|G6120|S|29466|0
217704486487790|4500501|Union and York (West) Counties--York City PUMA|2110760143|19124150|G6120|S|217404485833872|3702700|Lincoln & Cleveland (East) Counties PUMA|1492686426|28872375|G6120|S|9965|0
217704486487790|4500501|Union and York (West) Counties--York City PUMA|2110760143|19124150|G6120|S|217404486481672|4500302|Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA|1777435263|27505632|G6120|S|150571|10327
217704486487790|4500501|Union and York (West) Counties--York City PUMA|2110760143|19124150|G6120|S|217404486483912|4500400|Cherokee, Newberry, Chester & Union Counties PUMA|5484451754|74745114|G6120|S|1017492277|11680194
217704486487790|4500501|Union and York (West) Counties--York City PUMA|2110760143|19124150|G6120|S|217404486487790|4500501|York County (West & Outside Rock Hill City) PUMA|1387684126|28266442|G6120|S|1093077864|7433629
217704486508817|4500601|York County (North & East)--Fort Mill Town PUMA|211326416|26393906|G6120|S|217404486487790|4500501|York County (West & Outside Rock Hill City) PUMA|1387684126|28266442|G6120|S|96027262|17543444
217704486508817|4500601|York County (North & East)--Fort Mill Town PUMA|211326416|26393906|G6120|S|217404486507151|4500502|York County (East)--Rock Hill City & Fort Mill Town PUMA|376311702|10756750|G6120|S|115299154|8850462
217704486508823|4500602|York County (East & South)--Fort Mill Town PUMA|459552971|5186928|G6120|S|217404486483912|4500400|Cherokee, Newberry, Chester & Union Counties PUMA|5484451754|74745114|G6120|S|3369|0
217704486508823|4500602|York County (East & South)--Fort Mill Town PUMA|459552971|5186928|G6120|S|217404486487790|4500501|York County (West & Outside Rock Hill City) PUMA|1387684126|28266442|G6120|S|198537054|3289347
217704486508823|4500602|York County (East & South)--Fort Mill Town PUMA|459552971|5186928|G6120|S|217404486507151|4500502|York County (East)--Rock Hill City & Fort Mill Town PUMA|376311702|10756750|G6120|S|261012548|1897581
217704486493207|4500700|Chester, Fairfield & Lancaster Counties PUMA|4703507396|90800344|G6120|S|217404485832823|3703108|Mecklenburg County (South)--Matthews Town (South) PUMA|224151624|13222164|G6120|S|14926|0
217704486493207|4500700|Chester, Fairfield & Lancaster Counties PUMA|4703507396|90800344|G6120|S|217404486483912|4500400|Cherokee, Newberry, Chester & Union Counties PUMA|5484451754|74745114|G6120|S|1503905790|14249301
217704486493207|4500700|Chester, Fairfield & Lancaster Counties PUMA|4703507396|90800344|G6120|S|217404486507151|4500502|York County (East)--Rock Hill City & Fort Mill Town PUMA|376311702|10756750|G6120|S|0|8707
217704486493207|4500700|Chester, Fairfield & Lancaster Counties PUMA|4703507396|90800344|G6120|S|217404486508557|4500603|Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA|2425185809|78103142|G6120|S|1777521260|61063162
217704486493207|4500700|Chester, Fairfield & Lancaster Counties PUMA|4703507396|90800344|G6120|S|217404486493207|4500700|Lancaster, Chesterfield & Marlboro Counties PUMA|4734238759|47233482|G6120|S|1422065420|15479174
217704486508814|4500800|Laurens, Newberry & Union Counties PUMA|4808956567|74868092|G6120|S|217404486508820|4500105|Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA|2430725500|31440964|G6120|S|1846324159|26063145
217704486508814|4500800|Laurens, Newberry & Union Counties PUMA|4808956567|74868092|G6120|S|217404486481672|4500302|Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA|1777435263|27505632|G6120|S|95709|6734
217704486508814|4500800|Laurens, Newberry & Union Counties PUMA|4808956567|74868092|G6120|S|217404486483912|4500400|Cherokee, Newberry, Chester & Union Counties PUMA|5484451754|74745114|G6120|S|2962536699|48798213
2177029550580462|4500901|Anderson (Central & Northeast) County--Anderson City PUMA|696776764|8242355|G6120|S|217404486508018|4500103|Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea PUMA|325861103|3100434|G6120|S|192|862
2177029550580462|4500901|Anderson (Central & Northeast) County--Anderson City PUMA|696776764|8242355|G6120|S|217404486508820|4500105|Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA|2430725500|31440964|G6120|S|0|9755
2177029550580462|4500901|Anderson (Central & Northeast) County--Anderson City PUMA|696776764|8242355|G6120|S|217404486506720|4500200|Anderson County--Anderson City PUMA|1852004969|108759992|G6120|S|696776572|8231738
2177029550580461|4501001|Abbeville & Anderson (South) Counties--Belton City PUMA|2424279930|153523085|G6120|S|217404486479526|4500101|Pickens & Oconee Counties--Easley & Clemson Cities PUMA|2909077147|162557023|G6120|S|7302|0
2177029550580461|4501001|Abbeville & Anderson (South) Counties--Belton City PUMA|2424279930|153523085|G6120|S|217404486508820|4500105|Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA|2430725500|31440964|G6120|S|0|183
2177029550580461|4501001|Abbeville & Anderson (South) Counties--Belton City PUMA|2424279930|153523085|G6120|S|217404486506720|4500200|Anderson County--Anderson City PUMA|1852004969|108759992|G6120|S|1154617054|100407797
2177029550580461|4501001|Abbeville & Anderson (South) Counties--Belton City PUMA|2424279930|153523085|G6120|S|217404486504799|4501600|Greenwood, Abbeville & McCormick Counties PUMA|3378720071|164333554|G6120|S|1269655574|53115105
2177029550580454|4501100|Edgefield, Greenwood, McCormick & Saluda Counties PUMA|4578826064|150637843|G6120|S|217404486508820|4500105|Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA|2430725500|31440964|G6120|S|63101|18239
2177029550580454|4501100|Edgefield, Greenwood, McCormick & Saluda Counties PUMA|4578826064|150637843|G6120|S|217404486508817|4500601|Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank PUMA|2592084234|108293575|G6120|S|1172679205|23101290
2177029550580454|4501100|Edgefield, Greenwood, McCormick & Saluda Counties PUMA|4578826064|150637843|G6120|S|217404486503403|4501500|Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA|4070089348|40854508|G6120|S|1297019261|16299865
2177029550580454|4501100|Edgefield, Greenwood, McCormick & Saluda Counties PUMA|4578826064|150637843|G6120|S|217404486504799|4501600|Greenwood, Abbeville & McCormick Counties PUMA|3378720071|164333554|G6120|S|2109064497|111218449
2177029550580471|4501200|Aiken County--Aiken & North Augusta Cities PUMA|2773070087|24554643|G6120|S|217404486503403|4501500|Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA|4070089348|40854508|G6120|S|2773070087|24554643
2177029550580449|4501301|Lexington (North and East) County--Irmo (West) & West Columbia Cities PUMA|548090869|140087190|G6120|S|217404486508817|4500601|Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank PUMA|2592084234|108293575|G6120|S|340338917|76746329
2177029550580449|4501301|Lexington (North and East) County--Irmo (West) & West Columbia Cities PUMA|548090869|140087190|G6120|S|217404486508823|4500602|Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA|391231319|66694988|G6120|S|207425103|63335142
2177029550580449|4501301|Lexington (North and East) County--Irmo (West) & West Columbia Cities PUMA|548090869|140087190|G6120|S|217404486508557|4500603|Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA|2425185809|78103142|G6120|S|165780|2295
2177029550580449|4501301|Lexington (North and East) County--Irmo (West) & West Columbia Cities PUMA|548090869|140087190|G6120|S|217404486508821|4500604|Richland County (Central)--Columbia City PUMA|485160174|8799622|G6120|S|161069|3424
2177029550580450|4501302|Lexington (South & West) County and Cayce PUMA|1262306166|11745931|G6120|S|217404486508817|4500601|Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank PUMA|2592084234|108293575|G6120|S|1079066112|8445956
2177029550580450|4501302|Lexington (South & West) County and Cayce PUMA|1262306166|11745931|G6120|S|217404486508823|4500602|Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA|391231319|66694988|G6120|S|183240054|3233136
2177029550580450|4501302|Lexington (South & West) County and Cayce PUMA|1262306166|11745931|G6120|S|217404486508821|4500604|Richland County (Central)--Columbia City PUMA|485160174|8799622|G6120|S|0|4417
2177029550580450|4501302|Lexington (South & West) County and Cayce PUMA|1262306166|11745931|G6120|S|217404486508782|4500605|Kershaw, Richland (South) & Calhoun Counties PUMA|3697374924|76813472|G6120|S|0|62422
2177029550580463|4501401|Richland County (Northwest and North Central)--Irmo (East) and Blythewood Cities PUMA|553290266|15756286|G6120|S|217404486508823|4500602|Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA|391231319|66694988|G6120|S|566162|0
2177029550580463|4501401|Richland County (Northwest and North Central)--Irmo (East) and Blythewood Cities PUMA|553290266|15756286|G6120|S|217404486508557|4500603|Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA|2425185809|78103142|G6120|S|465086194|13805633
2177029550580463|4501401|Richland County (Northwest and North Central)--Irmo (East) and Blythewood Cities PUMA|553290266|15756286|G6120|S|217404486508821|4500604|Richland County (Central)--Columbia City PUMA|485160174|8799622|G6120|S|87635703|1950281
2177029550580463|4501401|Richland County (Northwest and North Central)--Irmo (East) and Blythewood Cities PUMA|553290266|15756286|G6120|S|217404486508782|4500605|Kershaw, Richland (South) & Calhoun Counties PUMA|3697374924|76813472|G6120|S|2207|372
2177029550580452|4501402|Richland County (Central)--Columbia City PUMA|130570731|3940187|G6120|S|217404486508823|4500602|Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA|391231319|66694988|G6120|S|0|43578
2177029550580452|4501402|Richland County (Central)--Columbia City PUMA|130570731|3940187|G6120|S|217404486508557|4500603|Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA|2425185809|78103142|G6120|S|4010160|0
2177029550580452|4501402|Richland County (Central)--Columbia City PUMA|130570731|3940187|G6120|S|217404486508821|4500604|Richland County (Central)--Columbia City PUMA|485160174|8799622|G6120|S|126560571|3896609
2177029550580459|4501403|Richland County (South & Central)--Forest Acres & Dentsville Cities PUMA|1120553769|16359912|G6120|S|217404486508823|4500602|Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA|391231319|66694988|G6120|S|0|83132
2177029550580459|4501403|Richland County (South & Central)--Forest Acres & Dentsville Cities PUMA|1120553769|16359912|G6120|S|217404486508557|4500603|Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA|2425185809|78103142|G6120|S|21473780|1280986
2177029550580459|4501403|Richland County (South & Central)--Forest Acres & Dentsville Cities PUMA|1120553769|16359912|G6120|S|217404486508821|4500604|Richland County (Central)--Columbia City PUMA|485160174|8799622|G6120|S|270802831|2944891
2177029550580459|4501403|Richland County (South & Central)--Forest Acres & Dentsville Cities PUMA|1120553769|16359912|G6120|S|217404486508782|4500605|Kershaw, Richland (South) & Calhoun Counties PUMA|3697374924|76813472|G6120|S|828277158|12050903
2177029550580443|4501501|Richland (Northeast and North Central) & Kershaw Counties PUMA|2038845170|37299761|G6120|S|217404486508557|4500603|Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA|2425185809|78103142|G6120|S|156928635|1951066
2177029550580443|4501501|Richland (Northeast and North Central) & Kershaw Counties PUMA|2038845170|37299761|G6120|S|217404486508782|4500605|Kershaw, Richland (South) & Calhoun Counties PUMA|3697374924|76813472|G6120|S|1881916535|35348695
217704486504799|4501600|Chesterfield, Darlington & Marlboro Counties PUMA|4764148453|46422595|G6120|S|217404485831383|3705200|Hoke, Richmond & Scotland Counties PUMA|3064199118|23453134|G6120|S|63891|0
217704486504799|4501600|Chesterfield, Darlington & Marlboro Counties PUMA|4764148453|46422595|G6120|S|217404486493207|4500700|Lancaster, Chesterfield & Marlboro Counties PUMA|4734238759|47233482|G6120|S|3312167383|31754255
217704486504799|4501600|Chesterfield, Darlington & Marlboro Counties PUMA|4764148453|46422595|G6120|S|217404486508812|4500900|Florence & Darlington Counties--Florence City PUMA|3525221467|24435234|G6120|S|1451917179|14668340
2177029550580456|4501700|Lee & Sumter Counties PUMA|2784917168|46761892|G6120|S|217404486508814|4500800|Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City PUMA|6777046950|283320588|G6120|S|2784917168|46761892
2177029550580469|4501800|Barnwell, Calhoun & Orangeburg Counties PUMA|5272972636|108067507|G6120|S|217404486508782|4500605|Kershaw, Richland (South) & Calhoun Counties PUMA|3697374924|76813472|G6120|S|987179024|29351080
2177029550580469|4501800|Barnwell, Calhoun & Orangeburg Counties PUMA|5272972636|108067507|G6120|S|217404486499849|4501300|Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA|10548228734|301534664|G6120|S|4285793612|78716427
2177029550580464|4501901|Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA|7185378987|509312296|G6120|S|217404486499849|4501300|Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA|10548228734|301534664|G6120|S|6262435122|222818237
2177029550580464|4501901|Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA|7185378987|509312296|G6120|S|217404486501604|4501400|Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA|3188786450|1013910249|G6120|S|922943865|286494059
2177029550580446|4502001|Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities PUMA|2265842585|733608572|G6120|S|217404486026264|1300402|Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA|783402391|502858058|G6120|S|0|12121702
2177029550580446|4502001|Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities PUMA|2265842585|733608572|G6120|S|217404486501604|4501400|Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA|3188786450|1013910249|G6120|S|2265842585|721486870
2177029550580444|4502100|Dorchester County PUMA|1472652734|6706075|G6120|S|217404486508819|4501201|Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson PUMA|1322965719|4036685|G6120|S|1160374591|3760937
2177029550580444|4502100|Dorchester County PUMA|1472652734|6706075|G6120|S|217404486496652|4501202|Charleston (South & West) & Berkeley (South) Counties--Charleston City PUMA|1625359638|971078999|G6120|S|249855|0
2177029550580444|4502100|Dorchester County PUMA|1472652734|6706075|G6120|S|217404486508815|4501204|Charleston, Berkeley & Dorchester Counties--North Charleston City PUMA|653042915|20085931|G6120|S|312028288|2945138
