OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
217704486401836|4803802|Heart of Texas COG--McLennan County-Waco (Outer), Hewitt & Robinson Cities PUMA|2574398199|52418887|G6120|S|27070356735872|91027|Waco, TX Urban Area|232786010|1417901|G3500|S|135759490|376406
217704486387822|4803900|Deep East Texas COG (West) & Walker County PUMA|11228391467|399662737|G6120|S||||||||11149527526|398891972
217704486387822|4803900|Deep East Texas COG (West) & Walker County PUMA|11228391467|399662737|G6120|S|27070747709259|21205|Crockett, TX Urban Area|16989948|0|G3500|S|16989948|0
217704486387822|4803900|Deep East Texas COG (West) & Walker County PUMA|11228391467|399662737|G6120|S|27070742734673|40807|Huntsville, TX Urban Area|44021442|741871|G3500|S|44021442|741871
217704486387822|4803900|Deep East Texas COG (West) & Walker County PUMA|11228391467|399662737|G6120|S|27070749979590|50662|Livingston, TX Urban Area|17852551|28894|G3500|S|17852551|28894
217704486378746|4804000|Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA|4517427756|263031240|G6120|S||||||||4357509224|262266321
217704486378746|4804000|Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA|4517427756|263031240|G6120|S|27070211843247|51985|Lufkin, TX Urban Area|95156630|567033|G3500|S|95156630|567033
217704486378746|4804000|Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA|4517427756|263031240|G6120|S|270701049801971|60949|Nacogdoches, TX Urban Area|64761902|197886|G3500|S|64761902|197886
217704486364541|4804100|Deep East Texas COG (East) & Jasper County PUMA|11951966832|605827991|G6120|S||||||||11908835473|605796392
217704486364541|4804100|Deep East Texas COG (East) & Jasper County PUMA|11951966832|605827991|G6120|S|27070679040670|14887|Center, TX Urban Area|17564522|18192|G3500|S|17564522|18192
217704486364541|4804100|Deep East Texas COG (East) & Jasper County PUMA|11951966832|605827991|G6120|S|27070224792918|42751|Jasper, TX Urban Area|22111605|13407|G3500|S|22111605|13407
217704486364541|4804100|Deep East Texas COG (East) & Jasper County PUMA|11951966832|605827991|G6120|S|27070316167231|82009|Silsbee, TX Urban Area|31325736|183333|G3500|S|3455232|0
217704486364542|4804200|Orange & Hardin Counties PUMA|3171113408|136514316|G6120|S||||||||2971178500|130676940
217704486364542|4804200|Orange & Hardin Counties PUMA|3171113408|136514316|G6120|S|27070227969919|06058|Beaumont, TX Urban Area|248896009|3817936|G3500|S|76955528|706109
217704486364542|4804200|Orange & Hardin Counties PUMA|3171113408|136514316|G6120|S|2707032391317836|65647|Orange, TX Urban Area|95108876|4947934|G3500|S|95108876|4947934
217704486364542|4804200|Orange & Hardin Counties PUMA|3171113408|136514316|G6120|S|27070316167231|82009|Silsbee, TX Urban Area|31325736|183333|G3500|S|27870504|183333
217704486388587|4804301|Jefferson County (North Central)--Beaumont City PUMA|197216187|7043554|G6120|S||||||||54052720|5445694
217704486388587|4804301|Jefferson County (North Central)--Beaumont City PUMA|197216187|7043554|G6120|S|27070227969919|06058|Beaumont, TX Urban Area|248896009|3817936|G3500|S|143163467|1597860
217704486364543|4804302|Jefferson County (Outside Beaumont City)--Port Arthur City PUMA|2073585890|603908268|G6120|S||||||||1872667022|594526597
217704486364543|4804302|Jefferson County (Outside Beaumont City)--Port Arthur City PUMA|2073585890|603908268|G6120|S|27070227969919|06058|Beaumont, TX Urban Area|248896009|3817936|G3500|S|28777014|1513967
217704486364543|4804302|Jefferson County (Outside Beaumont City)--Port Arthur City PUMA|2073585890|603908268|G6120|S|27070227969921|70993|Port Arthur, TX Urban Area|172141854|7867704|G3500|S|172141854|7867704
217704486364544|4804400|Houston-Galveston Area Council--Liberty & Chambers Counties PUMA|4546547000|756456639|G6120|S||||||||4420514882|755840720
217704486364544|4804400|Houston-Galveston Area Council--Liberty & Chambers Counties PUMA|4546547000|756456639|G6120|S|27070747009930|17749|Cleveland, TX Urban Area|11761157|0|G3500|S|11761157|0
217704486364544|4804400|Houston-Galveston Area Council--Liberty & Chambers Counties PUMA|4546547000|756456639|G6120|S|27070747009931|22582|Dayton, TX Urban Area|14002995|0|G3500|S|14002995|0
217704486364544|4804400|Houston-Galveston Area Council--Liberty & Chambers Counties PUMA|4546547000|756456639|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|58393810|458406
217704486364544|4804400|Houston-Galveston Area Council--Liberty & Chambers Counties PUMA|4546547000|756456639|G6120|S|27070747009932|49690|Liberty, TX Urban Area|13918964|0|G3500|S|13918964|0
217704486364544|4804400|Houston-Galveston Area Council--Liberty & Chambers Counties PUMA|4546547000|756456639|G6120|S|2707032391317846|58429|Mont Belvieu, TX Urban Area|27955192|157513|G3500|S|27955192|157513
217704486393148|4804501|Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA|1277472946|52680889|G6120|S||||||||1100717037|50200901
217704486393148|4804501|Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA|1277472946|52680889|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|3762173|0
217704486393148|4804501|Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA|1277472946|52680889|G6120|S|27070746289505|46639|Lake Conroe Eastshore, TX Urban Area|20059231|85746|G3500|S|8907458|36441
217704486393148|4804501|Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA|1277472946|52680889|G6120|S|27070746289506|46666|Lake Conroe Westshore, TX Urban Area|49897496|6270961|G3500|S|19886095|1955644
217704486393148|4804501|Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA|1277472946|52680889|G6120|S|2707032391317843|87300|The Woodlands--Conroe, TX Urban Area|567571240|3890375|G3500|S|144200183|487903
217704486393385|4804502|Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA|912294467|32247277|G6120|S||||||||673374088|26609559
217704486393385|4804502|Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA|912294467|32247277|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|14937282|53954
217704486393385|4804502|Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA|912294467|32247277|G6120|S|27070746289505|46639|Lake Conroe Eastshore, TX Urban Area|20059231|85746|G3500|S|11151773|49305
217704486393385|4804502|Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA|912294467|32247277|G6120|S|27070746289506|46666|Lake Conroe Westshore, TX Urban Area|49897496|6270961|G3500|S|30011401|4315317
217704486393385|4804502|Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA|912294467|32247277|G6120|S|2707032391317839|69513|Pinehurst (Montgomery County)--Magnolia, TX Urban Area|22516479|69482|G3500|S|22516479|69482
217704486393385|4804502|Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA|912294467|32247277|G6120|S|2707032391317843|87300|The Woodlands--Conroe, TX Urban Area|567571240|3890375|G3500|S|160303444|1149660
217704486403837|4804503|Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA|130398678|1526218|G6120|S||||||||473674|0
217704486403837|4804503|Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA|130398678|1526218|G6120|S|2707032391317843|87300|The Woodlands--Conroe, TX Urban Area|567571240|3890375|G3500|S|129925004|1526218
217704486393166|4804504|Houston-Galveston Area Council--Montgomery County (Southeast) PUMA|379071051|3425444|G6120|S||||||||190724879|2712173
217704486393166|4804504|Houston-Galveston Area Council--Montgomery County (Southeast) PUMA|379071051|3425444|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|117593477|562394
217704486393166|4804504|Houston-Galveston Area Council--Montgomery County (Southeast) PUMA|379071051|3425444|G6120|S|2707032391317843|87300|The Woodlands--Conroe, TX Urban Area|567571240|3890375|G3500|S|70752695|150877
217704486393389|4804601|Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA|67516121|187800|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|67516121|187800
217704486393187|4804602|Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA|66082509|2079084|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|66082509|2079084
217704486398264|4804603|Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA|57766157|408710|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|57766157|408710
217704486404372|4804604|Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA|57227827|328709|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|57227827|328709
217704486392690|4804605|Harris County (Southeast)--Pasadena City (North & Central)-Inside Beltway TX-8 PUMA|73003115|3055948|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|73003115|3055948
217704486392707|4804606|Houston (East), Galena Park, Jacinto Cities & Cloverleaf PUMA|104689013|4085438|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|104689013|4085438
217704486393387|4804607|Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA|162474819|1085506|G6120|S||||||||38562930|525710
217704486393387|4804607|Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA|162474819|1085506|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|123911889|559796
217704486397871|4804608|Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA|77858019|164016|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|77858019|164016
217704486412475|4804609|Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA|72901400|155245|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|72901400|155245
217704486412333|4804610|Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA|69817184|330835|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|69817184|330835
217704486412611|4804611|Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA|82352505|461088|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|82352505|461088
217704486412607|4804612|Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA|51179274|100255|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|51179274|100255
217704486412621|4804613|Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA|53618118|125844|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|53618118|125844
217704486412523|4804614|Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA|27139542|18124|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27139542|18124
217704486412347|4804615|Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA|35369374|243548|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|35369374|243548
217704486398616|4804616|Houston City (Southwest)--Between Loop I-610 & Beltway TX-8 PUMA|48528294|106787|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|48528294|106787
217704486392710|4804617|Houston City (South)--Between Loop I-610 & Beltway TX-8 PUMA|122138904|1333553|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|122138904|1333553
217704486393229|4804618|Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA|67294150|752739|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|67294150|752739
217704486393237|4804619|Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA|72074680|579207|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|72074680|579207
217704486392708|4804620|Houston (Southeast) & Webster Cities PUMA|109985980|1216051|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|109985980|1216051
217704486390100|4804621|Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA|168938762|10991432|G6120|S||||||||21666285|1841728
217704486390100|4804621|Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUMA|168938762|10991432|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|147272477|9149704
217704486389842|4804622|Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA|207719619|32396196|G6120|S||||||||23150568|25132490
217704486389842|4804622|Harris County (East)--Deer Park, La Porte (North) Cities & Channelview PUMA|207719619|32396196|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|184569051|7263706
217704486389405|4804623|Harris County (East)--Baytown City PUMA|287498243|46392836|G6120|S||||||||133114417|43078950
217704486389405|4804623|Harris County (East)--Baytown City PUMA|287498243|46392836|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|154383826|3313886
217704486392706|4804624|Harris County (Northeast)--Houston City (Far Northeast) PUMA|363374250|52223001|G6120|S||||||||253870155|51441384
217704486392706|4804624|Harris County (Northeast)--Houston City (Far Northeast) PUMA|363374250|52223001|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|109504095|781617
217704486393171|4804625|Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA|197462920|5689001|G6120|S||||||||11204982|4572509
217704486393171|4804625|Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA|197462920|5689001|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|186257938|1116492
217704486404129|4804626|Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960 PUMA|74035790|91070|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|74035790|91070
217704486403958|4804627|Harris County (Far North)--Spring PUMA|130732764|1462180|G6120|S||||||||9820830|320077
217704486403958|4804627|Harris County (Far North)--Spring PUMA|130732764|1462180|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|104900985|947799
217704486403958|4804627|Harris County (Far North)--Spring PUMA|130732764|1462180|G6120|S|2707032391317843|87300|The Woodlands--Conroe, TX Urban Area|567571240|3890375|G3500|S|16010949|194304
217704486412606|4804628|Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960 PUMA|78248880|398430|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|78248880|398430
217704486412459|4804629|Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA|80162381|756579|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|80162381|756579
217704486412402|4804630|Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA|233355478|2250385|G6120|S||||||||61626220|811310
217704486412402|4804630|Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA|233355478|2250385|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|125350293|1057662
217704486412402|4804630|Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA|233355478|2250385|G6120|S|2707032391317843|87300|The Woodlands--Conroe, TX Urban Area|567571240|3890375|G3500|S|46378965|381413
217704486412609|4804631|Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA|110222578|867249|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|110222578|867249
217704486412579|4804633|Harris County (Northwest)--South of US-290 & West of TX-6 PUMA|50214746|180514|G6120|S|27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|50214746|180514
217704486412370|4804634|Harris County (West)--Houston City (West)-North of US-90 & West of TX-6 PUMA|68827334|356249|G6120|S||||||||14127695|290
