OID_ZCTA5_10|GEOID_ZCTA5_10|NAMELSAD_ZCTA5_10|AREALAND_ZCTA5_10|AREAWATER_ZCTA5_10|MTFCC_ZCTA5_10|CLASSFP_ZCTA5_10|FUNCSTAT_ZCTA5_10|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
221404258473571|91765|ZCTA5 91765|49001345|13084|G6350|B5|S|221704258473716|91789|ZCTA5 91789|41095406|131542|G6350|B5|S|1030717|0
221404258473581|91766|ZCTA5 91766|26337187|13041|G6350|B5|S|221704258473276|91709|ZCTA5 91709|116067934|123913|G6350|B5|S|404162|0
221404258473581|91766|ZCTA5 91766|26337187|13041|G6350|B5|S|221704258473290|91710|ZCTA5 91710|57062070|0|G6350|B5|S|3788|0
221404258473581|91766|ZCTA5 91766|26337187|13041|G6350|B5|S|221704258473581|91766|ZCTA5 91766|26154976|13041|G6350|B5|S|25899721|13041
221404258473581|91766|ZCTA5 91766|26337187|13041|G6350|B5|S|221704258473611|91768|ZCTA5 91768|21237994|845|G6350|B5|S|29516|0
221404258473596|91767|ZCTA5 91767|14540826|12302|G6350|B5|S|221704258473547|91763|ZCTA5 91763|13727343|0|G6350|B5|S|31|0
221404258473596|91767|ZCTA5 91767|14540826|12302|G6350|B5|S|221704258473596|91767|ZCTA5 91767|14723420|12302|G6350|B5|S|14540795|12302
221404258473611|91768|ZCTA5 91768|22412975|13002|G6350|B5|S|221704258473492|91750|ZCTA5 91750|48011636|457129|G6350|B5|S|445|0
221404258473611|91768|ZCTA5 91768|22412975|13002|G6350|B5|S|221704258473571|91765|ZCTA5 91765|48103763|13084|G6350|B5|S|29055|0
221404258473611|91768|ZCTA5 91768|22412975|13002|G6350|B5|S|221704258473596|91767|ZCTA5 91767|14723420|12302|G6350|B5|S|171989|0
221404258473611|91768|ZCTA5 91768|22412975|13002|G6350|B5|S|221704258473611|91768|ZCTA5 91768|21237994|845|G6350|B5|S|19732382|845
221404258473611|91768|ZCTA5 91768|22412975|13002|G6350|B5|S|221704258473637|91773|ZCTA5 91773|38787876|1010338|G6350|B5|S|2295443|3931
221404258473611|91768|ZCTA5 91768|22412975|13002|G6350|B5|S|221704258473716|91789|ZCTA5 91789|41095406|131542|G6350|B5|S|183661|8226
221404258473626|91770|ZCTA5 91770|16635936|138156|G6350|B5|S|221704258473354|91731|ZCTA5 91731|9830226|165366|G6350|B5|S|28797|0
221404258473626|91770|ZCTA5 91770|16635936|138156|G6350|B5|S|221704258473376|91733|ZCTA5 91733|17473858|891721|G6350|B5|S|0|679
221404258473626|91770|ZCTA5 91770|16635936|138156|G6350|B5|S|221704258473626|91770|ZCTA5 91770|16897890|207113|G6350|B5|S|16585128|137477
221404258473626|91770|ZCTA5 91770|16635936|138156|G6350|B5|S|221704258473655|91776|ZCTA5 91776|8652745|1122|G6350|B5|S|22011|0
221404258473637|91773|ZCTA5 91773|37049899|1006822|G6350|B5|S|221704258473332|91724|ZCTA5 91724|16150100|7357|G6350|B5|S|9463|0
221404258473637|91773|ZCTA5 91773|37049899|1006822|G6350|B5|S|221704258473402|91740|ZCTA5 91740|12974434|42228|G6350|B5|S|73142|0
221404258473637|91773|ZCTA5 91773|37049899|1006822|G6350|B5|S|221704258473419|91741|ZCTA5 91741|52756076|359427|G6350|B5|S|511252|0
221404258473637|91773|ZCTA5 91773|37049899|1006822|G6350|B5|S|221704258473492|91750|ZCTA5 91750|48011636|457129|G6350|B5|S|254661|1539
221404258473637|91773|ZCTA5 91773|37049899|1006822|G6350|B5|S|221704258473611|91768|ZCTA5 91768|21237994|845|G6350|B5|S|5177|0
221404258473637|91773|ZCTA5 91773|37049899|1006822|G6350|B5|S|221704258473637|91773|ZCTA5 91773|38787876|1010338|G6350|B5|S|36196204|1005283
221404258473643|91775|ZCTA5 91775|7944764|37002|G6350|B5|S|221704258473643|91775|ZCTA5 91775|8027333|37002|G6350|B5|S|7923481|37002
221404258473643|91775|ZCTA5 91775|7944764|37002|G6350|B5|S|221704258473655|91776|ZCTA5 91776|8652745|1122|G6350|B5|S|311|0
221404258473643|91775|ZCTA5 91775|7944764|37002|G6350|B5|S|221704258473664|91780|ZCTA5 91780|9959482|0|G6350|B5|S|20972|0
221404258473655|91776|ZCTA5 91776|8819290|1122|G6350|B5|S|221704258473626|91770|ZCTA5 91770|16897890|207113|G6350|B5|S|59629|0
221404258473655|91776|ZCTA5 91776|8819290|1122|G6350|B5|S|221704258473643|91775|ZCTA5 91775|8027333|37002|G6350|B5|S|8619|0
221404258473655|91776|ZCTA5 91776|8819290|1122|G6350|B5|S|221704258473655|91776|ZCTA5 91776|8652745|1122|G6350|B5|S|8594769|1122
221404258473655|91776|ZCTA5 91776|8819290|1122|G6350|B5|S|221704258473664|91780|ZCTA5 91780|9959482|0|G6350|B5|S|130768|0
221404258473655|91776|ZCTA5 91776|8819290|1122|G6350|B5|S|221704258473766|91801|ZCTA5 91801|11199185|0|G6350|B5|S|25505|0
221404258473664|91780|ZCTA5 91780|9910609|13555|G6350|B5|S|221704258472455|91007|ZCTA5 91007|14258935|13098|G6350|B5|S|23569|0
221404258473664|91780|ZCTA5 91780|9910609|13555|G6350|B5|S|221704258473354|91731|ZCTA5 91731|9830226|165366|G6350|B5|S|43705|13555
221404258473664|91780|ZCTA5 91780|9910609|13555|G6350|B5|S|221704258473626|91770|ZCTA5 91770|16897890|207113|G6350|B5|S|20794|0
221404258473664|91780|ZCTA5 91780|9910609|13555|G6350|B5|S|221704258473643|91775|ZCTA5 91775|8027333|37002|G6350|B5|S|19345|0
221404258473664|91780|ZCTA5 91780|9910609|13555|G6350|B5|S|221704258473655|91776|ZCTA5 91776|8652745|1122|G6350|B5|S|9497|0
221404258473664|91780|ZCTA5 91780|9910609|13555|G6350|B5|S|221704258473664|91780|ZCTA5 91780|9959482|0|G6350|B5|S|9793699|0
221404258473680|91784|ZCTA5 91784|23847636|502222|G6350|B5|S|221704258473224|91701|ZCTA5 91701|19144371|0|G6350|B5|S|240087|0
221404258473680|91784|ZCTA5 91784|23847636|502222|G6350|B5|S|221704258473680|91784|ZCTA5 91784|23673021|504270|G6350|B5|S|23607549|502222
221404258473698|91786|ZCTA5 91786|23191122|0|G6350|B5|S|221704258473297|91711|ZCTA5 91711|38684304|354059|G6350|B5|S|3235|0
221404258473698|91786|ZCTA5 91786|23191122|0|G6350|B5|S|221704258473680|91784|ZCTA5 91784|23673021|504270|G6350|B5|S|54650|0
221404258473698|91786|ZCTA5 91786|23191122|0|G6350|B5|S|221704258473698|91786|ZCTA5 91786|23163019|0|G6350|B5|S|23133237|0
221404258473716|91789|ZCTA5 91789|40485848|122648|G6350|B5|S|221704258473332|91724|ZCTA5 91724|16150100|7357|G6350|B5|S|20795|0
221404258473716|91789|ZCTA5 91789|40485848|122648|G6350|B5|S|221704258473473|91748|ZCTA5 91748|36715191|205203|G6350|B5|S|124408|0
221404258473716|91789|ZCTA5 91789|40485848|122648|G6350|B5|S|221704258473571|91765|ZCTA5 91765|48103763|13084|G6350|B5|S|410227|0
221404258473716|91789|ZCTA5 91789|40485848|122648|G6350|B5|S|221704258473611|91768|ZCTA5 91768|21237994|845|G6350|B5|S|264398|0
221404258473716|91789|ZCTA5 91789|40485848|122648|G6350|B5|S|221704258473716|91789|ZCTA5 91789|41095406|131542|G6350|B5|S|39647268|122648
221404258473716|91789|ZCTA5 91789|40485848|122648|G6350|B5|S|221704258473754|91792|ZCTA5 91792|9949691|1425|G6350|B5|S|18752|0
221404258473729|91790|ZCTA5 91790|14952172|69778|G6350|B5|S|221704258473261|91706|ZCTA5 91706|35042250|2523766|G6350|B5|S|15882|0
221404258473729|91790|ZCTA5 91790|14952172|69778|G6350|B5|S|221704258473305|91722|ZCTA5 91722|10682838|3901|G6350|B5|S|4620|0
221404258473729|91790|ZCTA5 91790|14952172|69778|G6350|B5|S|221704258473429|91744|ZCTA5 91744|22511862|3452|G6350|B5|S|17485|0
221404258473729|91790|ZCTA5 91790|14952172|69778|G6350|B5|S|221704258473729|91790|ZCTA5 91790|14906720|69778|G6350|B5|S|14820179|69778
221404258473729|91790|ZCTA5 91790|14952172|69778|G6350|B5|S|221704258473745|91791|ZCTA5 91791|17203164|53301|G6350|B5|S|94006|0
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473305|91722|ZCTA5 91722|10682838|3901|G6350|B5|S|5570|0
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473317|91723|ZCTA5 91723|6042511|25606|G6350|B5|S|1999|0
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473332|91724|ZCTA5 91724|16150100|7357|G6350|B5|S|110650|0
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473429|91744|ZCTA5 91744|22511862|3452|G6350|B5|S|6055|0
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473729|91790|ZCTA5 91790|14906720|69778|G6350|B5|S|28897|0
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473745|91791|ZCTA5 91791|17203164|53301|G6350|B5|S|17006477|53301
221404258473745|91791|ZCTA5 91791|17196165|53301|G6350|B5|S|221704258473754|91792|ZCTA5 91792|9949691|1425|G6350|B5|S|36517|0
221404258473754|91792|ZCTA5 91792|9938181|1425|G6350|B5|S|221704258473429|91744|ZCTA5 91744|22511862|3452|G6350|B5|S|12106|0
221404258473754|91792|ZCTA5 91792|9938181|1425|G6350|B5|S|221704258473473|91748|ZCTA5 91748|36715191|205203|G6350|B5|S|24314|0
221404258473754|91792|ZCTA5 91792|9938181|1425|G6350|B5|S|221704258473745|91791|ZCTA5 91791|17203164|53301|G6350|B5|S|16361|0
221404258473754|91792|ZCTA5 91792|9938181|1425|G6350|B5|S|221704258473754|91792|ZCTA5 91792|9949691|1425|G6350|B5|S|9885400|1425
221404258473766|91801|ZCTA5 91801|11286788|0|G6350|B5|S|221704258473515|91755|ZCTA5 91755|8159701|130227|G6350|B5|S|138656|0
221404258473766|91801|ZCTA5 91801|11286788|0|G6350|B5|S|221704258473655|91776|ZCTA5 91776|8652745|1122|G6350|B5|S|26157|0
221404258473766|91801|ZCTA5 91801|11286788|0|G6350|B5|S|221704258473766|91801|ZCTA5 91801|11199185|0|G6350|B5|S|11121975|0
221404258473772|91803|ZCTA5 91803|8459224|1730|G6350|B5|S|221704258473766|91801|ZCTA5 91801|11199185|0|G6350|B5|S|36919|0
221404258473772|91803|ZCTA5 91803|8459224|1730|G6350|B5|S|221704258473772|91803|ZCTA5 91803|8443052|1730|G6350|B5|S|8422305|1730
221404258473780|91901|ZCTA5 91901|231433351|2014390|G6350|B5|S|||||||||23667004|778956
221404258473780|91901|ZCTA5 91901|231433351|2014390|G6350|B5|S|221704258473780|91901|ZCTA5 91901|201690507|1797136|G6350|B5|S|198977738|1235434
221404258473780|91901|ZCTA5 91901|231433351|2014390|G6350|B5|S|221704258473883|91935|ZCTA5 91935|273216571|87982|G6350|B5|S|5778902|0
221404258473780|91901|ZCTA5 91901|231433351|2014390|G6350|B5|S|221704258474032|92019|ZCTA5 92019|82185574|0|G6350|B5|S|1787803|0
221404258473780|91901|ZCTA5 91901|231433351|2014390|G6350|B5|S|221704258474059|92021|ZCTA5 92021|72620851|453630|G6350|B5|S|1221904|0
221404258473787|91902|ZCTA5 91902|22597016|768393|G6350|B5|S|221704258473787|91902|ZCTA5 91902|29051736|3030217|G6350|B5|S|20999386|701489
221404258473787|91902|ZCTA5 91902|22597016|768393|G6350|B5|S|221704258473821|91910|ZCTA5 91910|32599369|4335312|G6350|B5|S|719341|66904
221404258473787|91902|ZCTA5 91902|22597016|768393|G6350|B5|S|221704258473843|91913|ZCTA5 91913|23557926|73830|G6350|B5|S|98418|0
221404258473787|91902|ZCTA5 91902|22597016|768393|G6350|B5|S|221704258473846|91914|ZCTA5 91914|17208153|0|G6350|B5|S|714280|0
221404258473787|91902|ZCTA5 91902|22597016|768393|G6350|B5|S|221704258473954|91950|ZCTA5 91950|19003809|840420|G6350|B5|S|34372|0
221404258473787|91902|ZCTA5 91902|22597016|768393|G6350|B5|S|221704258473970|91977|ZCTA5 91977|25686990|1349731|G6350|B5|S|31219|0
221404258473795|91905|ZCTA5 91905|170539028|58001|G6350|B5|S|||||||||3566229|0
221404258473795|91905|ZCTA5 91905|170539028|58001|G6350|B5|S|221704258473795|91905|ZCTA5 91905|216446181|77537|G6350|B5|S|165515909|33399
221404258473795|91905|ZCTA5 91905|170539028|58001|G6350|B5|S|221704258473804|91906|ZCTA5 91906|272336011|1848528|G6350|B5|S|252802|0
221404258473795|91905|ZCTA5 91905|170539028|58001|G6350|B5|S|221704258473871|91934|ZCTA5 91934|133271834|18532|G6350|B5|S|538348|0
221404258473795|91905|ZCTA5 91905|170539028|58001|G6350|B5|S|221704258473958|91962|ZCTA5 91962|151940146|24602|G6350|B5|S|665740|24602
221404258473804|91906|ZCTA5 91906|273319742|1848528|G6350|B5|S|221704258473795|91905|ZCTA5 91905|216446181|77537|G6350|B5|S|13498198|0
221404258473804|91906|ZCTA5 91906|273319742|1848528|G6350|B5|S|221704258473804|91906|ZCTA5 91906|272336011|1848528|G6350|B5|S|247596456|1848528
221404258473804|91906|ZCTA5 91906|273319742|1848528|G6350|B5|S|221704258473958|91962|ZCTA5 91962|151940146|24602|G6350|B5|S|9109979|0
221404258473804|91906|ZCTA5 91906|273319742|1848528|G6350|B5|S|221704258473964|91963|ZCTA5 91963|106829198|0|G6350|B5|S|3115109|0
221404258473821|91910|ZCTA5 91910|31688882|84615|G6350|B5|S|221704258473787|91902|ZCTA5 91902|29051736|3030217|G6350|B5|S|16266|0
221404258473821|91910|ZCTA5 91910|31688882|84615|G6350|B5|S|221704258473821|91910|ZCTA5 91910|32599369|4335312|G6350|B5|S|31600099|72030
221404258473821|91910|ZCTA5 91910|31688882|84615|G6350|B5|S|221704258473836|91911|ZCTA5 91911|32964410|224755|G6350|B5|S|56094|0
221404258473821|91910|ZCTA5 91910|31688882|84615|G6350|B5|S|221704258473954|91950|ZCTA5 91950|19003809|840420|G6350|B5|S|16423|12585
221404258473836|91911|ZCTA5 91911|30473931|341027|G6350|B5|S|||||||||0|150609
221404258473836|91911|ZCTA5 91911|30473931|341027|G6350|B5|S|221704258473821|91910|ZCTA5 91910|32599369|4335312|G6350|B5|S|228053|0
221404258473836|91911|ZCTA5 91911|30473931|341027|G6350|B5|S|221704258473836|91911|ZCTA5 91911|32964410|224755|G6350|B5|S|30187740|190418
221404258473836|91911|ZCTA5 91911|30473931|341027|G6350|B5|S|221704258474754|92154|ZCTA5 92154|132874106|1633995|G6350|B5|S|58138|0
221404258473843|91913|ZCTA5 91913|26418428|73830|G6350|B5|S|221704258473787|91902|ZCTA5 91902|29051736|3030217|G6350|B5|S|16347|0
221404258473843|91913|ZCTA5 91913|26418428|73830|G6350|B5|S|221704258473836|91911|ZCTA5 91911|32964410|224755|G6350|B5|S|2543816|0
221404258473843|91913|ZCTA5 91913|26418428|73830|G6350|B5|S|221704258473843|91913|ZCTA5 91913|23557926|73830|G6350|B5|S|23361681|73830
221404258473843|91913|ZCTA5 91913|26418428|73830|G6350|B5|S|221704258473846|91914|ZCTA5 91914|17208153|0|G6350|B5|S|86747|0
221404258473843|91913|ZCTA5 91913|26418428|73830|G6350|B5|S|221704258473850|91915|ZCTA5 91915|20017949|1500481|G6350|B5|S|409837|0
221404258473846|91914|ZCTA5 91914|16300574|227892|G6350|B5|S|||||||||23526|227892
221404258473846|91914|ZCTA5 91914|16300574|227892|G6350|B5|S|221704258473787|91902|ZCTA5 91902|29051736|3030217|G6350|B5|S|111635|0
221404258473846|91914|ZCTA5 91914|16300574|227892|G6350|B5|S|221704258473843|91913|ZCTA5 91913|23557926|73830|G6350|B5|S|44490|0
221404258473846|91914|ZCTA5 91914|16300574|227892|G6350|B5|S|221704258473846|91914|ZCTA5 91914|17208153|0|G6350|B5|S|16120923|0
221404258473850|91915|ZCTA5 91915|19709965|1675770|G6350|B5|S|||||||||48516|175289
221404258473850|91915|ZCTA5 91915|19709965|1675770|G6350|B5|S|221704258473843|91913|ZCTA5 91913|23557926|73830|G6350|B5|S|53337|0
221404258473850|91915|ZCTA5 91915|19709965|1675770|G6350|B5|S|221704258473850|91915|ZCTA5 91915|20017949|1500481|G6350|B5|S|19608112|1500481
221404258473853|91916|ZCTA5 91916|103068295|0|G6350|B5|S|||||||||7293|0
221404258473853|91916|ZCTA5 91916|103068295|0|G6350|B5|S|221704258473780|91901|ZCTA5 91901|201690507|1797136|G6350|B5|S|36758|0
221404258473853|91916|ZCTA5 91916|103068295|0|G6350|B5|S|221704258473853|91916|ZCTA5 91916|160323519|0|G6350|B5|S|91911188|0
221404258473853|91916|ZCTA5 91916|103068295|0|G6350|B5|S|221704258473859|91931|ZCTA5 91931|21250436|0|G6350|B5|S|6482068|0
221404258473853|91916|ZCTA5 91916|103068295|0|G6350|B5|S|221704258473958|91962|ZCTA5 91962|151940146|24602|G6350|B5|S|1374645|0
221404258473853|91916|ZCTA5 91916|103068295|0|G6350|B5|S|221704258474169|92036|ZCTA5 92036|1306152002|3627824|G6350|B5|S|3256343|0
221404258473857|91917|ZCTA5 91917|94271311|0|G6350|B5|S|221704258473857|91917|ZCTA5 91917|134259622|0|G6350|B5|S|76309633|0
221404258473857|91917|ZCTA5 91917|94271311|0|G6350|B5|S|221704258473883|91935|ZCTA5 91935|273216571|87982|G6350|B5|S|16103624|0
221404258473857|91917|ZCTA5 91917|94271311|0|G6350|B5|S|221704258473964|91963|ZCTA5 91963|106829198|0|G6350|B5|S|423019|0
221404258473857|91917|ZCTA5 91917|94271311|0|G6350|B5|S|221704258473976|91980|ZCTA5 91980|9611546|0|G6350|B5|S|1435035|0
221404258473859|91931|ZCTA5 91931|37465780|0|G6350|B5|S|||||||||6987323|0
221404258473859|91931|ZCTA5 91931|37465780|0|G6350|B5|S|221704258473853|91916|ZCTA5 91916|160323519|0|G6350|B5|S|508509|0
221404258473859|91931|ZCTA5 91931|37465780|0|G6350|B5|S|221704258473859|91931|ZCTA5 91931|21250436|0|G6350|B5|S|14768368|0
221404258473859|91931|ZCTA5 91931|37465780|0|G6350|B5|S|221704258473921|91948|ZCTA5 91948|90351823|143662|G6350|B5|S|1662124|0
221404258473859|91931|ZCTA5 91931|37465780|0|G6350|B5|S|221704258473958|91962|ZCTA5 91962|151940146|24602|G6350|B5|S|13539456|0
221404258473869|91932|ZCTA5 91932|6836904|1305987|G6350|B5|S|||||||||448|0
221404258473869|91932|ZCTA5 91932|6836904|1305987|G6350|B5|S|221704258473869|91932|ZCTA5 91932|11076614|1497903|G6350|B5|S|6816637|1305987
221404258473869|91932|ZCTA5 91932|6836904|1305987|G6350|B5|S|221704258474626|92118|ZCTA5 92118|19917489|14121982|G6350|B5|S|19819|0
221404258473871|91934|ZCTA5 91934|120948436|18532|G6350|B5|S|221704258473795|91905|ZCTA5 91905|216446181|77537|G6350|B5|S|2478335|0
221404258473871|91934|ZCTA5 91934|120948436|18532|G6350|B5|S|221704258473871|91934|ZCTA5 91934|133271834|18532|G6350|B5|S|118470101|18532
221404258473883|91935|ZCTA5 91935|250235219|1397280|G6350|B5|S|||||||||103322|781204
221404258473883|91935|ZCTA5 91935|250235219|1397280|G6350|B5|S|221704258473780|91901|ZCTA5 91901|201690507|1797136|G6350|B5|S|358403|528094
221404258473883|91935|ZCTA5 91935|250235219|1397280|G6350|B5|S|221704258473857|91917|ZCTA5 91917|134259622|0|G6350|B5|S|3271615|0
221404258473883|91935|ZCTA5 91935|250235219|1397280|G6350|B5|S|221704258473883|91935|ZCTA5 91935|273216571|87982|G6350|B5|S|237171986|87982
221404258473883|91935|ZCTA5 91935|250235219|1397280|G6350|B5|S|221704258473975|91978|ZCTA5 91978|30923183|88959|G6350|B5|S|1012229|0
221404258473883|91935|ZCTA5 91935|250235219|1397280|G6350|B5|S|221704258474032|92019|ZCTA5 92019|82185574|0|G6350|B5|S|8317664|0
221404258473898|91941|ZCTA5 91941|20897058|12381|G6350|B5|S|221704258473898|91941|ZCTA5 91941|21298308|12381|G6350|B5|S|20636719|12381
221404258473898|91941|ZCTA5 91941|20897058|12381|G6350|B5|S|221704258473908|91942|ZCTA5 91942|14944740|0|G6350|B5|S|149412|0
221404258473898|91941|ZCTA5 91941|20897058|12381|G6350|B5|S|221704258473918|91945|ZCTA5 91945|10237990|0|G6350|B5|S|15791|0
221404258473898|91941|ZCTA5 91941|20897058|12381|G6350|B5|S|221704258473970|91977|ZCTA5 91977|25686990|1349731|G6350|B5|S|40370|0
221404258473898|91941|ZCTA5 91941|20897058|12381|G6350|B5|S|221704258474045|92020|ZCTA5 92020|28790638|0|G6350|B5|S|54766|0
221404258473908|91942|ZCTA5 91942|15175221|2147|G6350|B5|S|221704258473898|91941|ZCTA5 91941|21298308|12381|G6350|B5|S|51323|0
221404258473908|91942|ZCTA5 91942|15175221|2147|G6350|B5|S|221704258473908|91942|ZCTA5 91942|14944740|0|G6350|B5|S|14760884|0
221404258473908|91942|ZCTA5 91942|15175221|2147|G6350|B5|S|221704258474045|92020|ZCTA5 92020|28790638|0|G6350|B5|S|48698|0
221404258473908|91942|ZCTA5 91942|15175221|2147|G6350|B5|S|221704258474590|92115|ZCTA5 92115|15978799|0|G6350|B5|S|8913|0
221404258473908|91942|ZCTA5 91942|15175221|2147|G6350|B5|S|221704258474636|92119|ZCTA5 92119|17002042|648076|G6350|B5|S|8968|0
221404258473908|91942|ZCTA5 91942|15175221|2147|G6350|B5|S|221704258474642|92120|ZCTA5 92120|19892453|2147|G6350|B5|S|296435|2147
221404258473918|91945|ZCTA5 91945|10162859|0|G6350|B5|S|221704258473918|91945|ZCTA5 91945|10237990|0|G6350|B5|S|10162859|0
221404258473921|91948|ZCTA5 91948|51184548|143662|G6350|B5|S|221704258473921|91948|ZCTA5 91948|90351823|143662|G6350|B5|S|51184548|143662
221404258473954|91950|ZCTA5 91950|19715735|1033592|G6350|B5|S|221704258473821|91910|ZCTA5 91910|32599369|4335312|G6350|B5|S|33152|78025
221404258473954|91950|ZCTA5 91950|19715735|1033592|G6350|B5|S|221704258473954|91950|ZCTA5 91950|19003809|840420|G6350|B5|S|18927052|701097
221404258473954|91950|ZCTA5 91950|19715735|1033592|G6350|B5|S|221704258474565|92113|ZCTA5 92113|11682145|1778721|G6350|B5|S|12935|0
221404258473954|91950|ZCTA5 91950|19715735|1033592|G6350|B5|S|2217026265990881|92136|ZCTA5 92136|2466539|754643|G6350|B5|S|742596|254470
221404258473958|91962|ZCTA5 91962|133696209|0|G6350|B5|S|||||||||1288770|0
221404258473958|91962|ZCTA5 91962|133696209|0|G6350|B5|S|221704258473795|91905|ZCTA5 91905|216446181|77537|G6350|B5|S|3097272|0
221404258473958|91962|ZCTA5 91962|133696209|0|G6350|B5|S|221704258473804|91906|ZCTA5 91906|272336011|1848528|G6350|B5|S|11787611|0
221404258473958|91962|ZCTA5 91962|133696209|0|G6350|B5|S|221704258473958|91962|ZCTA5 91962|151940146|24602|G6350|B5|S|117522556|0
221404258473964|91963|ZCTA5 91963|87211559|0|G6350|B5|S|221704258473804|91906|ZCTA5 91906|272336011|1848528|G6350|B5|S|6040186|0
221404258473964|91963|ZCTA5 91963|87211559|0|G6350|B5|S|221704258473857|91917|ZCTA5 91917|134259622|0|G6350|B5|S|14737843|0
221404258473964|91963|ZCTA5 91963|87211559|0|G6350|B5|S|221704258473964|91963|ZCTA5 91963|106829198|0|G6350|B5|S|63551505|0
221404258473964|91963|ZCTA5 91963|87211559|0|G6350|B5|S|221704258473976|91980|ZCTA5 91980|9611546|0|G6350|B5|S|2882025|0
221404258473970|91977|ZCTA5 91977|25035312|0|G6350|B5|S|221704258473898|91941|ZCTA5 91941|21298308|12381|G6350|B5|S|72550|0
221404258473970|91977|ZCTA5 91977|25035312|0|G6350|B5|S|221704258473918|91945|ZCTA5 91945|10237990|0|G6350|B5|S|53124|0
221404258473970|91977|ZCTA5 91977|25035312|0|G6350|B5|S|221704258473970|91977|ZCTA5 91977|25686990|1349731|G6350|B5|S|24909638|0
221404258473975|91978|ZCTA5 91978|17446301|88959|G6350|B5|S|221704258473883|91935|ZCTA5 91935|273216571|87982|G6350|B5|S|2396857|0
221404258473975|91978|ZCTA5 91978|17446301|88959|G6350|B5|S|221704258473975|91978|ZCTA5 91978|30923183|88959|G6350|B5|S|14520238|88959
221404258473975|91978|ZCTA5 91978|17446301|88959|G6350|B5|S|221704258474032|92019|ZCTA5 92019|82185574|0|G6350|B5|S|529206|0
221404258473976|91980|ZCTA5 91980|9281139|0|G6350|B5|S|221704258473964|91963|ZCTA5 91963|106829198|0|G6350|B5|S|3986653|0
221404258473976|91980|ZCTA5 91980|9281139|0|G6350|B5|S|221704258473976|91980|ZCTA5 91980|9611546|0|G6350|B5|S|5294486|0
